word,word_diac,ipa,id,meaning_en,cefr,freq,meaning_cn
أخشى,أَخْشَى,akhshā,4455,I'm afraid,C2,7.16,v：我害怕；我担心
تتعارض,تَتَعَارَض,tataʿāraḍu,4456,conflict,C2,7.15,v：冲突；矛盾；抵触
كامن,كَامِن,kāminun,4457,underlying,C2,7.15,adj：潜在的；隐藏的
مسود,مُسَوِّد,musawwidun,4458,blackened,C2,7.15,adj：草稿的；未完成的
استمر,اسْتَمَرّ,āstamarra,4459,keep,A2,72.75,v：继续；持续
رامي,رَامِي,rāmī,4460,pitcher,C2,7.14,n：投掷者；射手
نفوسهم,نُفُوسِهِمْ,nufūsihim,4461,their souls,C2,7.14,n：他们的灵魂；他们的生命；他们自己
سلامة,سَلَامَة,salāmati,4462,safety,A2,55.1,n：安全；健康；完好无损
ترسيخ,تَرْسِيخ,tarsīkhi,4463,establishing,C2,7.13,n：巩固；确立；扎根
تروح,تَرُوح,tarūḥu,4464,fanned,C2,7.13,v：去；离开；消散
ناسفة,نَاسِفَة,nāsifatun,4465,explosive,C2,7.13,n：爆炸物；炸药
يحمل,يُحْمِل,yuḥmila,4466,carry,C2,7.13,v：携带；承担；包含
استيطان,اسْتِيطَان,āstīṭāni,4467,settlement,C2,7.12,n：定居；殖民；拓殖
تهاجم,تُهَاجُم,tuhājumu,4468,attack,C2,7.12,v：攻击；抨击；侵袭
تَوَقّع,تَوَقّعَ,tawaqqʿa,4469,expect,A2,70.17,v：预料；期待；预测
خرقة,خِرْقَة,khirqatun,4470,rag,C2,7.1,n：破布；碎布；抹布
شوال,شَوَّال,shawwālin,4471,Shawwal,C2,7.1,n：麻袋；粗布袋；斋月后的月份
متبع,مُتَّبَعٌ,muttabaʿun,4472,followed,C2,7.1,n：追随者；遵守者；adj：遵循的
تحضر,تَحْضُر,taḥḍuru,4473,bring,C2,7.09,v：出席；参加；准备
دلالة,دَلَالَة,dalālati,4474,significance,C1,8.43,n：指示；象征；意义
رفق,رِفْق,rifqin,4475,kindness,C2,7.09,n：温柔；仁慈；体贴
قاموس,قَامُوس,qāmūsi,4476,dictionary,C2,7.09,n：词典；字典；大全
قطرة,قَطْرَة,qaṭrati,4477,drop,C2,7.09,n：滴；水滴；点滴
مهل,مُهْلّ,muhllin,4478,leisurely,C2,7.09,n：期限；宽限；时间
متساوية,مُتَسَاوِيَةٍ,mutasāwiyatin,4479,equal,C2,7.08,adj：相等的；平等的；均匀的
تشكيلي,تَشْكِيلِي,tashkīlī,4480,visual,C2,7.07,adj：造型的；形象的；艺术的
تطل,تَطِلّ,taṭillu,4481,overlooking,C2,7.07,v：俯瞰；出现；临近
تعذر,تَعَذَّر,taʿathara,4482,could not be,C2,7.07,v：道歉；辩解；变得困难
لهجة,لَهْجَةِ,lahjati,4483,tone,C2,7.07,n：方言；口音；语调
إبراز,إِبْرَاز,ʾibrāzi,4484,highlight,C2,7.06,v：突出；强调；展示
تفك,تَفُكّ,tafukku,4485,untie,C2,7.06,v：解开；拆卸；分析
خمسمائة,خَمْسِمِائَة,khamsimiāʾati,4486,five hundred,A2,7.06,num：五百
مناهض,مَنَاهِض,manāhiḍun,4487,against,C2,7.06,n：反对者；adj：反对的；对抗的
يوجد,يُوجَدُ,yūjadu,4488,there are,C2,7.06,v：存在；有；位于
بارح,بَارِح,bāriḥin,4489,Bareh,C2,7.05,adj：昨日的；过去的
صميم,صَمِيم,ṣamīmi,4490,heart of,C2,7.05,n：核心；精髓；中心
حفلة,حَفْلَة,ḥaflati,4491,party,C2,7.04,n：聚会；庆祝活动；派对
ميعاد,مِيعَاد,mīʿādi,4492,date,C2,7.04,n：约会；约定时间；期限
بديلة,بَدِيلَة,badīlatin,4493,alternative,C2,7.03,n：替代品；adj：替代的；备用的
تفاقم,تُفَاقَم,tufāqama,4494,exacerbate,C2,7.03,v：恶化；加剧；升级
ديك,دِيْك,diykin,4495,rooster,A2,7.03,n：公鸡；雄鸟
ذيل,ذَيْلِ,thayli,4496,tail,C2,7.03,n：尾巴；尾部；末尾
عاتق,عَاتِق,ʿātiqi,4497,burden,C2,7.03,n：肩膀；责任
عصابة,عِصَابَة,ʿiṣābati,4498,gang,C2,7.03,n：团伙；绷带；头巾
فاكهة,فَاكِهَة,fākihati,4499,fruit,C2,7.03,n：水果；果实
كوبا,كُوبًا,kūban,4500,Cuba,C2,7.03,n：古巴
يسمى,يُسَمَّى,yusammā,4501,called,C2,7.03,v：被称为；叫做；命名
رحيب,رَحِيب,raḥībun,4502,capacious,C2,7.02,adj：宽敞的；广阔的
سلفة,سَلْفَة,salfati,4503,advance,C2,7.02,n：预付款；贷款；预支
نحصل,نَحْصُل,naḥṣula,4504,we get,C2,7.02,v：获得；得到；取得
استعماري,اسْتِعْمَارِيّ,āstiʿmāriyyin,4505,colonial,C2,7.01,adj：殖民的；殖民主义的
تتردد,تَتَرَدَّد,tataraddadu,4506,echoed,C2,7.01,v：犹豫；迟疑；反复出现
عاشور,عَاشُور,ʿāshūra,4507,Ashour,C2,7.01,n：阿舒拉（伊斯兰教节日）
وهاب,وَهَاب,wahābin,4508,Wahab,C2,7.01,n：瓦哈比（伊斯兰教派别）
موجز,مُوجِز,mūjizi,4509,summary,C2,7,adj：简短的；简洁的
نانسي,نَانْسِي,nānsī,4510,Nancy,C2,7,n：南希（人名）
تضيف,تُضِيف,tuḍīfu,4511,add,C2,6.99,v：添加；补充
تعمد,تَعَمُّد,taʿammuda,4512,deliberate,C2,6.99,v：故意；蓄意；洗礼
تظن,تَظُنّ,taẓunnu,4513,you think,C2,6.98,v：认为；以为；猜想
تكريس,تَكْرِيس,takrīsu,4514,devoted,C2,6.98,n：奉献；献身；致力于
عقلاء,عُقَلاء,ʿuqalāʾa,4515,reasonable,C2,6.98,n：智者；聪明人
يستعد,يَسْتَعِدُّ,yastaʿiddu,4516,prepare,C2,6.98,v：准备；预备
ينقطع,يَنْقَطِع,yanqaṭiʿu,4517,break,C2,6.98,v：中断；停止；断开
أغلى,أَغْلَى,aḡlā,4518,most expensive,B1,6.97,adj：更昂贵的；更珍贵的
تكثر,تَكْثُر,takṯuru,4519,abound,C2,6.97,v：增多；增加；频繁发生
خيم,خِيم,khīmun,4520,hung,C2,6.97,n：帐篷；天幕
سيولة,سُيُولَة,suyūlati,4521,liquidity,C2,6.97,n：流动性；流动资金；流畅
طائل,طَائِل,ṭāʾilun,4522,useless,C2,6.97,adj：大量的；巨大的；重要的
قرصة,قُرْصَة,qurṣati,4523,pinch,C2,6.97,n：捏；掐；一小撮
مرر,مُرَر,muraru,4524,pass,C1,9.29,v：通过；传递；使经过
يتسنى,يَتَسَنَّى,yatasannā,4525,can be,C2,6.97,v：变得可能；变得可行
أتم,أَتَمّ,ʾatammu,4526,completed,C2,6.95,v：完成；结束；完善
ابلغ,ابْلَغ,āblaḡa,4527,report,C2,6.95,v：通知；报告；达到
أمثال,أَمْثَال,ʾamṯāli,4528,such as,C2,6.95,n：例子；类似的人或物；谚语
تتطور,تَتَطَوَّر,tataṭawwaru,4529,develop,C2,6.95,v：发展；演变；进步
ذوق,ذَوْق,thawqi,4530,taste,C2,6.95,n：品味；鉴赏力；口味
عايش,عَايِش,ʿāyisha,4531,Ayesh,C2,6.95,v：生活；居住；经历
مكثف,مُكَثَّف,mukaṯṯafin,4532,intensive,C2,6.95,adj：密集的；浓缩的；紧张的
اقتحام,اقْتِحَام,āqtiḥāmin,4533,break-in,C2,6.94,n：闯入；突破；猛攻
انهاء,انْهَاء,ānhāʾi,4534,termination,B1,6.94,n：结束；终止；完成
تحريض,تَحْرِيض,taḥrīḍi,4535,incitement,C2,6.94,n：煽动；鼓动；挑唆
رافض,رَافِض,rāfiḍun,4536,rejecting,C2,6.94,adj：拒绝的；反对的；抗拒的
متداول,مُتَدَاوِل,mutadāwilu,4537,trader,C2,6.94,adj：流通的；流行的；交易的
هوة,هَوَة,hawatun,4538,gap,C2,6.94,n：鸿沟；深渊；裂口
يذهب,يَذْهَب,yathhabu,4539,go,C2,6.94,v：去；走；离开
أنزل,أُنْزِل,ʾunzila,4540,down,B1,28.15,v：下降；降落；下载
تلتقي,تَلْتَقِي,taltaqī,4541,meet,C2,6.93,v：相遇；会见；汇合
إقليم,إقْلِيم,ʾiqlīmin,4542,territory,A1,83.78,n：地区；区域；行政区
ميتة,مَيْتَة,maytatu,4543,dead,C2,6.92,n：尸体；死物；死肉
حضرموت,حَضْرَمُوْت,ḥaḍramuwtu,4544,Hadramawt,C2,6.91,n：哈德拉毛（也门地区名）
مرتبة,مُرَتَّبَة,murattabatin,4545,ranking,C2,6.91,n：等级；级别；职位
مزيج,مَزِيج,mazīji,4546,mix,C2,6.91,n：混合物；混合体
مشغول,مَشْغُول,mashḡūlin,4547,busy,C2,6.91,adj：忙碌的；被占用的
مُر,مَرَّ,marra,4548,over,C2,6.9,adj：苦的；痛苦的
ثلاثمائة,ثَلَاثَمِائَة,ṯalāṯamiāʾati,4549,three hundred,A2,6.89,num：三百
كامب ديفيد,كَامِبُ دَيْفِيدٍ,kāmibu dayfīdin,4550,Camp David,C2,6.89,n：戴维营（地名）
نكتب,نُكْتُب,nuktubi,4551,we write,C2,6.89,v：我们写
نتعلم,نَتَعَلَّم,nataʿallam,4552,learning,C2,6.88,v：我们学习
ابتعد,ابْتَعَدَ,ābtaʿada,4553,stay away,C2,6.88,v：远离；离开；避开
إيمان,إِيمَان,ʾīmānu,4554,faith,B1,124.59,n：信仰；信念；确信
جوجل,جُوْجَل,juwjalu,4555,Google,C2,6.87,n：谷歌（公司名）
نشهد,نَشْهِد,nashhida,4556,see,C2,6.87,v：我们见证；我们作证
نوكيا,نَوكِيَا,nawkiyā,4557,Nokia,C2,6.87,n：诺基亚（公司名）
سواء,سَوَاء,sawāʾin,4558,whether,C2,6.87,conj：无论；不论；同样
ألغام,أَلْغَام,ʾalḡāmin,4559,mines,C2,6.86,n：地雷；水雷
تغلق,تَغْلَق,taḡlaqu,4560,close,C2,6.86,v：关闭；关上；结束
شدة,شِدَّة,shiddati,4561,severity,C2,6.86,n：强度；严重性；严厉
كومة,كُومَة,kūmatu,4562,pile,C2,6.86,n：堆；垛；大量
مفاتيح,مَفَاتِيح,mafātīḥa,4563,keys,C2,6.86,n：钥匙；关键；键盘
هرس,هِرَس,hirasa,4564,mash,C2,6.86,v：压碎；捣碎；碾压
أعجب,أَعْجَب,ʾaʿjabu,4565,he admired,C2,6.85,v：使惊奇；使钦佩；喜欢
شروع,شُرُوع,shurūʿi,4566,initiate,C2,6.85,n：开始；着手；启动
تجوز,تَجُوز,tajūzu,4567,may be,C2,6.84,v：允许；准许；通融
تعداد,تَعْدَاد,taʿdādi,4568,census,C2,6.84,n：计数；列举；统计
خاضع,خَاضِع,khāḍiʿin,4569,under,C2,6.84,adj：服从的；顺从的；受支配的
فجأ,فَجَأَ,fajaʾa,4570,crass,C2,6.84,v：突然发生；突袭；意外出现
إدانة,إدَانَة,ʾidānatu,4571,conviction,C2,6.83,n：谴责；定罪；指责
إنساناً,إنْسَانًا,insānan,4572,human,C2,6.83,n：人；人类
توصيل,تَوْصِيل,tawṣīli,4573,delivery,C2,6.83,n：连接；传递；运送
عشائر,عَشَائِر,ʿashāʾiru,4574,clan,C2,6.83,n：部落；氏族；家族
ننتقل,نَنْتَقِلُ,nantaqilu,4575,move on,C2,6.82,v：我们转移；我们移动；我们过渡
سكتة,سَكْتَة,saktatin,4576,stroke,C2,6.81,n：沉默；中风；停顿
عرقة,عَرْقَة,ʿarqati,4577,Erga,C2,6.81,n：汗水；汗液
فصيلة,فَصِيلَة,faṣīlatu,4578,type,C2,6.81,n：种类；类别；血型
يصل,يَصِل,yaṣilu,4579,up,C2,6.81,v：他到达；他连接；他成功
بكر,بَكْر,bakrin,4580,virgin,C2,6.8,n：处女；首次；头胎
مصل,مُصَلّ,muṣalli,4581,serum,C2,6.8,n：疫苗；血清；利益
معزل,مَعْزِل,maʿzilin,4582,isolated,C2,6.8,n：隔离；孤立；偏僻处
يتسم,يَتَسَمّ,yatasammu,4583,marked by,C2,6.8,v：以...为特征；具有...性质
ينبع,يَنْبَع,yanbaʿu,4584,stems,C2,6.8,v：涌出；源自；发源于
تخشى,تَخْشَى,takhshā,4585,fear,C2,6.79,v：害怕；担忧
بين,بَيْن,bayna,4586,between,A1,92.28,prep：在...之间；conj：而；n：区别
رؤى,رُؤْى,ruʾā,4587,insight,C2,6.77,n：愿景；见解；pl：梦
قطن,قُطْن,quṭnin,4588,cotton,C2,6.77,n：棉花；v：定居；安顿
متناول,مُتَنَاوَل,mutanāwali,4589,accessible,C2,6.77,adj：可及的；在手边的
مساس,مِسَاس,misāsun,4590,prejudice to,C2,6.77,n：影响；触及；伤害
هالة,هَالَة,hālatun,4591,aura,C2,6.77,n：光环；光晕；气氛
تلبس,تَلْبَسُ,talbasu,4592,wear,C2,6.76,v：穿；戴；呈现
محضر,مَحْضَر,maḥḍari,4593,report,C2,6.76,n：记录；报告；警官
قمعة,قُمْعَةَ,qumʿata,4594,suppressed,C2,6.75,n：帽子；礼帽
مليء,مَلِيء,malīʾun,4595,full of,C2,6.75,adj：充满的；满的
فيينا,فَيَيْنَا,fayaynā,4596,Vienna,C2,6.74,n：维也纳（城市）
إخفاء,إخْفَاء,ʾikhfāʾi,4597,hide,C2,6.73,n：隐藏；掩盖
افتراض,افْتِرَاض,āftirāḍu,4598,assumption,C2,6.73,n：假设；假定
برج,بِرْج,birjin,4599,tower,B1,6.73,n：塔；楼；星座
برّه,بَرَّهُ,barrahu,4600,his righteousness,C2,6.73,v：证明；证实；n：陆地
مستورد,مُسْتَوْرِدٍ,mustawridin,4601,importer,C2,6.73,n：进口商；进口的
نموذجاً,نَمُوذِجًا,namūthijanan,4602,model,C1,8.37,n：模型；榜样；样品
تعترض,تَعْتَرِض,taʿtariḍa,4603,object,C2,6.71,v：反对；阻碍；抗议
تعزز,تُعَزِّز,tuʿazzizu,4604,enhance,C2,6.71,v：加强；巩固；促进
سامية,سَامِيَّة,sāmiyyatin,4605,anti-Semitic,C2,6.71,adj：崇高的；高尚的；高贵的
متوكل,مُتَوَكِّل,mutawakkilin,4606,Mutawakkil,C2,6.71,adj：依赖的；托靠的
ملكوت,مَلَكُوت,malakūta,4607,kingdom,C2,6.71,n：王国；天国；神国
تشتمل,تَشْتَمِلُ,tashtamilu,4608,include,C2,6.69,v：包含；包括；含有
خوارج,خَوَارِج,ālkhawāriju,4609,Kharijite,C2,6.69,n：哈瓦利吉派（伊斯兰教派）；外部；叛教者
متكلم,مُتَكَلِّم,ālmutakallimīna,4610,speaker,C2,6.69,n：说话者；演讲者；神学家
مشوار,مِشْوَار,mishwāra,4611,career,C2,6.69,n：路程；行程；旅程
نابل,نَابِل,nābilin,4612,Nabeul,C2,6.69,n：投石机；弹射器
نهائية,نِهَائِيَّة,nihāʾiyyatun,4613,final,C2,6.69,adj：最终的；最后的；决定性的
انتهي,انْتَهِي,āntahiya,4614,end,C2,6.69,v：结束；完成；终止
يعيش,يَعِيشُ,yaʿīshu,4615,live,C2,6.69,v：生活；居住；生存
اتساع,اتِّسَاع,āttisāʿi,4616,widening,C2,6.68,n：宽度；广度；扩展
صعد,صُعِد,ṣuʿida,4617,levels,C2,6.68,v：上升；登上；提高
فراشة,فَرَاشَة,farāshatu,4618,butterfly,C2,6.68,n：蝴蝶；床垫；床铺
نتر,نَتَر,nataru,4619,nutter,C2,6.68,n：硝酸盐；硝石
يستجيب,يَسْتَجِيبُ,yastajību,4620,respond,C2,6.68,v：响应；回答；反应
تبذل,تُبْذُل,tubthula,4621,efforts,C2,6.67,v：付出；花费；努力
حيثما,حَيْثُما,ḥayṯumā,4622,where,C2,6.67,adv：无论哪里；无论何时
يستغرق,يَسْتَغْرِق,yastaḡriqa,4623,take,C2,6.67,v：需要（时间）；花费（时间）
استدعاء,اسْتِدْعَاء,āstidʿāʾin,4624,call,C2,6.66,n：召唤；调用；传唤
اجمالي,اجْمَالِيّ,ājmāliyyu,4625,total,C2,6.65,n：总数；总计；adj：总的；全部的
بقع,بُقْع,buqʿi,4626,spot,C2,6.65,n：斑点；污点；地点
معتزل,مُعْتَزِل,muʿtazili,4627,retreat,C2,6.65,adj：隐居的；n：隐士
هدايا,هَدَايَا,hadāyā,4628,gift,C2,6.65,n：礼物（复数）
يعلم,يَعْلَم,yaʿlamu,4629,know,C2,6.65,v：知道；教授；通知
محاور,مُحَاوِّر,muḥāwwirin,4630,axis,C2,6.64,n：轴；轴线；对话者
أستطع,أَسْتَطِع,ʾastaṭiʿ,4631,I couldn't,C2,6.63,v：我能（第一人称过去式）
أسس,أَسْس,ʾassi,4632,foundations,B2,6.63,v：建立；创立；n：基础；原则
إحالة,إحَالَة,ʾiḥālatu,4633,referral,C2,6.63,n：转交；提交；转诊
اهالي,اهَالِي,āhālī,4634,people of,C2,6.63,n：居民；当地人；家属
سكرتير,سُكْرَتِير,sukratīri,4635,secretary,A2,6.63,n：秘书
شكى,شَكَىٍّ,shakāāin,4636,chickee,C2,6.63,v：抱怨；诉苦
معيشي,مَعِيشِي,maʿīshī,4637,living,C2,6.63,adj：生活的；生计的
آت,آت,ʾāti,4638,come,C2,6.62,adj：即将到来的；n：来者
تجزأ,تَجْزَأ,tajzaʾu,4639,be divided,C2,6.62,v：分割；分成部分
تحتمل,تَحْتَمِلُ,taḥtamilu,4640,bear,C2,6.62,v：容忍；忍受；承担
تدير,تُدِير,tudīru,4641,manage,C2,6.62,v：管理；经营；运转
راجل,رَاجِل,ālrrājilayna,4642,pedestrian,C2,6.62,n：男人；家伙
زلزال,زِلْزَال,zilzālin,4643,earthquake,C2,6.62,n：地震
تستدعي,تَسْتَدْعِي,tastadʿī,4644,require,C2,6.61,v：要求；需要；召唤
متفاوت,مُتَّفَاوِت,muttafāwitu,4645,uneven,C2,6.61,adj：不同的；有差异的
يضم,يُضُمّ,yuḍummu,4646,includes,C2,6.61,v：包含；容纳；拥抱
اكتتاب,اكْتِتَاب,āktitābi,4647,underwriting,C2,6.6,n：认购；募股；征募
تناقش,تُنَاقُش,tunāqushu,4648,discuss,C2,6.6,v：讨论；商议
ذئب,ذِئْب,thiʾbi,4649,wolf,A2,6.6,n：狼
عبدالوهاب,عِبْدَالُوهَاب,ʿibdālūhābi,4650,Abdulwahab,C2,6.6,n：阿卜杜勒·瓦哈卜（人名）
اتقى,اتَّقَى,āttaqā,4651,be wary of,C2,6.59,v：敬畏；防备；避免
وسائل,وَسَائِل,wasāʾili,4652,means,B2,13.56,n：手段；工具；媒体
يظل,يَظِلّ,yaẓillu,4653,remain,C2,6.59,v：保持；持续；仍然是
تحق,تَحِقّ,taḥiqqu,4654,they are entitled,C2,6.57,v：实现；应验；证实
روض,رَوْضٌ,rawḍun,4655,tame,C2,6.57,v：驯服；训练；使温和
سجين,سَجِين,sajīnin,4656,prisoner,C1,6.57,n：囚犯；俘虏
قفا,قَفَا,qafā,4657,nape,C2,6.57,n：后颈；背后
تألف,تَأْلُف,taʾlufu,4658,was composed,C2,6.56,v：组成；形成；和谐相处
تصح,تَصِحُّ,taṣiḥḥu,4659,hold true,C2,6.55,v：改正；纠正；变得正确
تفوز,تَفُوز,tafūzu,4660,win,C2,6.55,v：获胜；赢得
تسرب,تَسْرَب,tasrabu,4661,leak,C2,6.54,v：渗漏；泄露；渗透
حفص,حَفْص,ḥafṣin,4662,Hafs,C2,6.54,n：哈夫斯（人名）
عقيدة,عَقِيدَة,ʿaqīdati,4663,doctrine,C2,6.54,n：教义；信条；信念
محرك,مُحَرِّك,muḥarriki,4664,engine,C2,6.54,n：发动机；引擎；驱动器
تفتقر,تَفْتَقِرُ,taftaqiru,4665,missing,C2,6.53,v：缺乏；缺少
إمارة,إِمَارَة,ʾimāratin,4666,emirate,C2,6.52,n：酋长国；埃米尔国
إنحياز,إنْحِيَازِ,inḥiyāzi,4667,bias,C2,6.52,n：偏向；偏见；偏袒
تبديل,تَبْدِيل,tabdīli,4668,switch,C2,6.52,v：更换；替换；交换
جثث,جُثَث,juṯaṯa,4669,bodies,C2,6.52,n：尸体（复数）
